493  -6.843750e+00   -6.387440e-01   1.563645e-01
494  -6.906250e+00   -6.393479e-01   1.533126e-01
495  -6.968750e+00   -6.399417e-01   1.507700e-01
496  -7.031250e+00   -6.405258e-01   1.479156e-01
497  -7.093750e+00   -6.410973e-01   1.441687e-01
498  -7.156250e+00   -6.416521e-01   1.392565e-01
499  -7.218750e+00   -6.421853e-01   1.331818e-01
500  -7.281250e+00   -6.426926e-01   1.261240e-01
501  -7.343750e+00   -6.431706e-01   1.183223e-01
502  -7.406250e+00   -6.436169e-01   1.099811e-01
503  -7.468750e+00   -6.440298e-01   1.012192e-01
504  -7.531250e+00   -6.444077e-01   9.206556e-02
505  -7.593750e+00   -6.447491e-01   8.248268e-02
506  -7.656250e+00   -6.450521e-01   7.239553e-02
507  -7.718750e+00   -6.453147e-01   6.168977e-02
508  -7.781250e+00   -6.455341e-01   5.015754e-02
509  -7.843750e+00   -6.457065e-01   3.746418e-02
510  -7.906250e+00   -6.458268e-01   2.334128e-02
511  -7.966146e+00   -6.458889e-01   7.952292e-03
